Genome ID,Genome Name,Other Names,NCBI Taxon ID,Taxon Lineage IDs,Taxon Lineage Names,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Segment,Subtype,H_type,N_type,H1 Clade Global,H1 Clade US,H5 Clade,pH1N1-like,Lineage,Clade,Subclade,Other Typing,Culture Collection,Type Strain,Reference,Genome Quality,Completion Date,Publication,Authors,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,Sequencing Center,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosome,Plasmids,Contigs,Size,GC Content,Contig L50,Contig N50,TRNA,RRNA,Mat Peptide,CDS,Coarse Consistency,Fine Consistency,CheckM Contamination,CheckM Completeness,Genome Quality Flags,Isolation Source,Isolation Comments,Collection Date,Collection Year,Season,Isolation Country,Geographic Group,Geographic Location,Other Environmental,Host Name,Host Common Name,Host Gender,Host Age,Host Health,Host Group,Lab Host,Passage,Other Clinical,Additional Metadata,Comments,Date Inserted,Date Modified
"587.328","Providencia rettgeri strain PreM15973",,587,"131567;2;1224;1236;91347;1903414;586;587","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae;Providencia;Providencia rettgeri","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Morganellaceae","Providencia","Providencia rettgeri","Complete","PreM15973",,,,,,,,,,,,,,,,,,,,"Good","2021-06-13T00:00:00Z",,,"PRJNA735191","SAMN19573044","GCA_018861215.1",,"CP076406",,"Complete","Illumina MiSeq; Oxford Nanopore MinION","40x","SPAdes v. 3.9.0",,,1,4367913,40.40511,1,4367913,74,22,,4066,98.5,97.4,,,,"screening",,"2013-10",2013,,"Argentina","South America","Argentina",,"Homo sapiens","Human",,,"Ischemic stroke","Human",,,,"collected_by:Hospital General de Agudos 'Dr. Juan A Fernandez'","Characterization of NDM-producing Providencia rettgeri clinical isolate form Argentina","2021-06-26T05:20:54.954Z","2021-06-26T05:20:54.954Z"
"615.2494","Serratia marcescens SJC1039",,615,"131567;2;1224;1236;91347;1903411;613;615","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Yersiniaceae;Serratia;Serratia marcescens","Bacteria",,"Proteobacteria","Gammaproteobacteria","Enterobacterales","Yersiniaceae","Serratia","Serratia marcescens","Complete","SJC1039",,,,,,,,,,,,,,,,,,,,"Good","2022-08-27T00:00:00Z",,,"PRJEB51113","SAMEA13201007","GCA_946409225.1",,"OX291654",,"Complete",,,,,,1,5048080,60.130424,1,5048080,88,22,,4759,98.6,97.9,,100,,"Respiratory",,"2016",2016,,"United Kingdom","Europe","United Kingdom",,"Homo sapiens","Human",,,,"Human",,,"host_health_state:not known",,,"2022-11-23T01:04:28.481Z","2022-11-23T01:04:28.481Z"
"61645.623","Enterobacter asburiae R_A5.MM",,61645,"131567;2;1224;1236;91347;543;547;354276;61645","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Enterobacter;Enterobacter cloacae complex;Enterobacter asburiae","Bacteria",,"Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Enterobacter","Enterobacter asburiae","Complete","R_A5.MM",,,,"MLST.Enterobacter_cloacae.22",,,,,,,,,,,,,,,,"Good","2022-08-09T00:00:00Z",,,"PRJNA861833","SAMN29928038","GCA_024599655.1",,"CP102247",,"Complete","PacBio Sequel","100X","HGAP v. JAN-2022",,,1,4838058,55.91421,1,4838058,83,25,,4606,99.4,98.9,,99.9,,"Catheter Urine",,"2020",2020,,"South Africa","Africa","South Africa: Pretoria",,"Homo sapiens","Human","female","5 months","Infection","Human",,,,"collected_by:National health Laboratory service",,"2022-09-02T15:46:09.461Z","2022-09-02T15:46:09.461Z"
"65058.243","Corynebacterium ulcerans strain FH2016-1",,65058,"131567;2;1783272;201174;1760;85007;1653;1716;65058","cellular organisms;Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Corynebacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium ulcerans","Bacteria","Bacteria","Actinobacteria","Actinomycetia","Corynebacteriales","Corynebacteriaceae","Corynebacterium","Corynebacterium ulcerans","Complete","FH2016-1",,,,,,,,,,,,,,,,,,,,"Good","2019-09-05T00:00:00Z",,,"PRJDB8202","SAMD00168434","GCA_009002285.1",,"AP019663",,"Complete","Sequel; NextSeq500","1526x","Canu v. 1.4; minimap v. 0.2-r124; racon v.",,,1,2579134,53.3595,1,2579134,53,12,,2422,99,98.5,,,,"tracheal pseudomembrane","isolated in Japan","2016",2016,,"Japan","Asia","Japan:Fukuoka",,"Human, Homo sapiens","Human",,,,"Human",,,,,"The purpose of this project is related to genomic epidemiology analysis and comparative genomic analysis of Corynebacterium ulcerans strains isolated in Japan.","2019-10-27T23:26:02.487Z","2019-10-27T23:26:02.487Z"
"654.725","Aeromonas veronii 183026",,654,"131567;2;1224;1236;135624;84642;642;654","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas;Aeromonas veronii","Bacteria",,"Proteobacteria","Gammaproteobacteria","Aeromonadales","Aeromonadaceae","Aeromonas","Aeromonas veronii","Complete","183026",,,,,,,,,,,,,,,,,,,,"Good","2022-06-27T00:00:00Z",,,"PRJNA717373","SAMN18498901","GCA_023921405.1",,"CP072325",,"Complete","PacBio RSII","100.0x","HGAP v. 3.0",,,1,4565950,58.828808,1,4565950,126,31,,4239,99.3,97.9,,100,,"blood",,"2019",2019,,"China","Asia","China: Hebei",,"Homo sapiens","Human",,,"Leukemia","Human",,,,"collected_by:a teaching hospital",,"2022-07-30T04:30:01.286Z","2022-07-30T04:30:01.286Z"
"68892.148","Streptococcus infantis SO",,68892,"131567;2;1783272;1239;91061;186826;1300;1301;68892","cellular organisms;Bacteria;Terrabacteria group;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus infantis","Bacteria",,"Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","Streptococcus infantis","Complete","SO",,,,,,,,,,,,,,,,,,,,"Good","2022-01-18T00:00:00Z",,,"PRJNA592835","SAMN13440951","GCA_021497965.1",,"CP046525",,"Complete","PacBio","120x","HGAP v. 2.3",,,1,1707667,39.538563,1,1707667,50,5,,1665,99.4,99,,,,"human oral cavity",,"2018-03-11",2018,,"China","Asia","China: Shandong",,"Homo sapiens","Human",,,,"Human",,,,"sample_type:bacteria strain",,"2022-01-28T20:19:49.446Z","2022-01-28T20:19:49.446Z"
"726.437","Haemophilus haemolyticus strain 2019-19",,726,"131567;2;1224;1236;135625;712;724;726","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Haemophilus;Haemophilus haemolyticus","Bacteria","null","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Haemophilus","null","Complete","2019-19",,,,"MLST.Haemophilus_influenzae.379",,,,,,,,,,,,,,,,"Good","2021-08-31T00:00:00Z",,,"PRJDB10631","SAMD00251501","GCA_019973675.1",,"AP024093",,"Complete","GridION; DNB Seq-G400","1158x","Unicycler v. 0.4.7",,,1,1895310,38.514492,1,1895310,58,19,,1811,99.6,99.3,,,,"paediatric patient","isolated from a paediatric patient","2019",2019,,,,"not collected",,"Homo sapiens","Human",,,,"Human",,,,,"Whole-genome sequence of quinolone high level resistant Haemophilus haemolyticus 2019-19 isolated from a paediatric patient.","2021-09-29T16:56:31.106Z","2021-09-29T16:56:31.106Z"
"729.339","Haemophilus parainfluenzae strain M27794",,729,"131567;2;1224;1236;135625;712;724;729","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Haemophilus;Haemophilus parainfluenzae","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Haemophilus","Haemophilus parainfluenzae","Complete","M27794",,,,,,,,,,,,,,,,,,,,"Good","2018-08-15T00:00:00Z",,,"PRJNA428178","SAMN09760371","GCA_003390455.1",,"CP031477",,"Complete","PacBio","95.35x","HGAP v. 3",,,1,2148960,39.3394,1,2148960,57,18,,2019,99.8,99.7,0.8,100,,,,,,,,,,,"Human, Homo sapiens","Human",,,,"Human",,,,"collected_by:Centers for Disease Control and Prevention","Assemblies for pathogens that are known to cause bacterial meningitis and other closely related species","2018-09-30T16:38:45.081Z","2018-09-30T16:38:45.081Z"
"730.14","'[Haemophilus] ducreyi strain Class I chancroid strain 1'",,730,"131567;2;1224;1236;135625;712;724;730","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Haemophilus;[Haemophilus] ducreyi","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Haemophilus","[Haemophilus] ducreyi","Complete","Class I chancroid strain 1",,,,,,,,,,,,,,,,,,,,"Good","2015-06-30T00:00:00Z",,,"PRJNA270894","SAMN03271822","GCA_001043315.1",,"CP011222",,"Complete","Illumina","90-600","Velvet v. 1.10.2",,,1,1668151,37.38,1,1668151,52,,,1722,99.5,98.5,1.3,100,,,,"1982",1982,,,,,"env_biome:not collected","Human, Homo sapiens","Human",,,,"Human",,,,,"This study was conducted to understand the genetic and phylogenetic relatedness of Haemophilus ducreyi strains causing chronic limb ulceration to those causing genital ulcers.;missing rRNA genes","2016-01-17T16:10:53.385Z","2016-01-17T16:10:53.385Z"
"730.31","'[Haemophilus] ducreyi strain GHA2'",,730,"131567;2;1224;1236;135625;712;724;730","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Haemophilus;[Haemophilus] ducreyi","Bacteria","Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Haemophilus","[Haemophilus] ducreyi","Complete","GHA2",,,,,,,,,,,,,,,,,,,,"Good","2016-05-19T00:00:00Z",,,"PRJNA318024","SAMN04632445","GCF_001647835.1",,"CP015430",,"Complete","PacBio","187x","HGAP3 v. 2.3",,,1,1634243,37.88,1,1634243,49,13,,1610,99.9,98.2,3.3,100,,"cutaneous ulcer",,"2014",2014,,"Ghana","Africa","Ghana",,"Human, Homo sapiens","Human",,,,"Human",,,,,"The goal of this study is to sequence cutaneous isolates of Haemophilus ducreyi using PacBio long-read sequencing chemistry.","2016-07-05T07:05:29.362Z","2016-07-05T07:05:29.362Z"
"76859.50","Fusobacterium nucleatum subsp. animalis strain THCT7A2",,76859,"131567;2;32066;203490;203491;203492;848;851;76859","cellular organisms;Bacteria;Fusobacteria;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium;Fusobacterium nucleatum;Fusobacterium nucleatum subsp. animalis","Bacteria","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium","Fusobacterium nucleatum","Complete","THCT7A2",,,,,,,,,,,,,,,,,,,,"Good","2021-08-11T00:00:00Z",,,"PRJNA704481","SAMN18042965","GCA_019552085.1",,"CP071097",,"Complete","Illumina HiSeq; PacBio RSII","451x for Illumina Data and 351x for","Celera Assembler v. v8.3",,,1,2515153,27.232817,1,2515153,45,15,,2339,99.6,99.2,,,,"Gut","isolated from colorectal cancer tissues were sequenced","2018",2018,,"China","Asia","China: Shanghai",,"Homo sapiens","Human",,,,"Human",,,,"sample_type:whole organism","Complete genomes of Fusobacterium strains isolated from colorectal cancer tissues were sequenced. The study aimed to provide understandings of the genomic characteristics of the gut microbes that may involve in the pathogenesis of colorectal cancer.","2021-08-26T16:04:44.904Z","2021-08-26T16:04:44.904Z"
"777.319","Coxiella burnetii CB155",,777,"131567;2;1224;1236;118969;118968;776;777","cellular organisms;Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Coxiellaceae;Coxiella;Coxiella burnetii","Bacteria",,"Proteobacteria","Gammaproteobacteria","Legionellales","Coxiellaceae","Coxiella","Coxiella burnetii","Complete","CB155",,,,,,,,,,,,,,,,,,,,"Good","2022-09-04T00:00:00Z",,,"PRJNA871194","SAMN30429674","GCA_024918575.1",,"CP103430",,"Complete","SOLiD","158x","CLC NGS Cell v. 7",,,1,1996133,42.648163,1,1996133,41,3,,2114,99.4,98.3,3,98.8,,,,"2014",2014,,"United Kingdom","Europe","United Kingdom",,"Homo sapiens","Human",,,,"Human",,,,"sample_type:Tissus",,"2022-10-16T15:20:16.963Z","2022-10-16T15:20:16.963Z"
"783.32","Rickettsia rickettsii RMSPvaccine",,783,"131567;2;1224;28211;766;775;33988;780;114277;783","cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiaceae;Rickettsieae;Rickettsia;spotted fever group;Rickettsia rickettsii","Bacteria",,"Proteobacteria","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","Rickettsia","Rickettsia rickettsii","Complete","RMSPvaccine",,,,,,,,,,,,,,,,,,,,"Good","2022-12-22T00:00:00Z",,,"PRJNA880551","SAMN30852922",,,"CP114277",,,"Illumina NextSeq","1022.0x","Bowtie2 aligned to reference genome",,,1,1268254,32.45502,1,1268254,34,2,,1577,99.9,99.6,0.7,100,,"Crushed Rocky Mountain wood ticks",,"1944",1944,,"USA","North America","USA: Hamilton, Montana",,"Homo sapiens","Human",,,"Rocky Mountain spotted fever","Human",,,,"collected_by:Rocky Mountain Laboratories",,"2023-01-08T00:03:34.568Z","2023-01-08T00:03:34.568Z"
"803.16","Bartonella quintana CO20_0256",,803,"131567;2;1224;28211;356;772;773;803","cellular organisms;Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomicrobiales;Bartonellaceae;Bartonella;Bartonella quintana","Bacteria",,"Proteobacteria","Alphaproteobacteria","Hyphomicrobiales","Bartonellaceae","Bartonella","Bartonella quintana","Complete","CO20_0256",,,,,,,,,,,,,,,,,,,,"Good","2022-08-22T00:00:00Z",,,"PRJNA736168","SAMN19611713","GCA_024731665.1",,"CP076602",,"Complete","Illumina MiSeq","1130x","SPAdes v. 3.15.0",,,1,1579572,38.796425,1,1579572,42,6,,1674,99.8,98.9,0.6,100,,"blood",,"2020-05-01",2020,,"USA","North America","USA: Colorado",,"Homo sapiens","Human",,,"Bartonella quintana","Human",,,,"collected_by:UC Health, CDPHE, CDC",,"2022-09-02T18:54:42.144Z","2022-09-02T18:54:42.144Z"
"813.33","Chlamydia trachomatis",,813,"131567;2;1783257;204428;204429;51291;809;1113537;810;813","cellular organisms;Bacteria;PVC group;Chlamydiae;Chlamydiia;Chlamydiales;Chlamydiaceae;Chlamydia/Chlamydophila group;Chlamydia;Chlamydia trachomatis","Bacteria","Bacteria","Chlamydiae","Chlamydiia","Chlamydiales","Chlamydiaceae","Chlamydia","Chlamydia trachomatis","Complete",,"F",,,,,,,,,,,,,,,,,,,"Good","2013-08-21T00:00:00Z","23842467",,"PRJNA213111","SAMN02189831","GCF_000590615.1",,"CP006673",,"Complete","Illumina HiSeq","99.9X","Maq v. 0.7.1",,,1,1042767,41.31,1,1042767,37,4,,958,99.9,99.8,,100,,"endo-cervical swab",,"1994-09-29",1994,,"USA","North America","USA: Washington",,"Human, Homo sapiens","Human",,,,"Human",,,,"collected_by:University of Washington","Multiple clinical isolates","2016-01-17T15:34:31.221Z","2016-01-17T15:34:31.221Z"
"817.2206","Bacteroides fragilis BFG-16",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria",,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","Complete","BFG-16",,,,,,,,,,,,,,,,,,,,"Good","2022-08-29T00:00:00Z",,,"PRJNA646575","SAMN30323207",,,"CP103087",,"Complete","Oxford Nanopore GridION","50x","Flye v. 2.7",,,1,5091965,43.370487,1,5091965,71,18,,4501,100,99.6,0.4,100,,,,"1985-09-25",1985,,"USA","North America","USA: Bethesda",,"Homo sapiens","Human",,,,"Human",,,,"sample_type:cell culture",,"2022-09-02T20:06:09.341Z","2022-09-02T20:06:09.341Z"
"824.5","Campylobacter gracilis strain ATCC 33236",,824,"131567;2;1224;68525;29547;213849;72294;194;824","cellular organisms;Bacteria;Proteobacteria;delta/epsilon subdivisions;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;Campylobacter gracilis","Bacteria","Bacteria","Proteobacteria","Epsilonproteobacteria","Campylobacterales","Campylobacteraceae","Campylobacter","Campylobacter gracilis","Complete","ATCC 33236",,,,,,,,,,,,,,,,,"ATCC:33236",,,"Good","2015-08-03T00:00:00Z",,,"PRJNA290037","SAMN03862076","GCF_001190745.1",,"CP012196",,"Complete","Sanger dideoxy sequencing; 454; Illumina","689x","Newbler v. 2.6",,,1,2281652,46.56,1,2281652,42,6,,2701,97.2,96.7,1.8,97.3,,"oral",,"1977",1977,,"USA",,"United States",,"Human, Homo sapiens","Human",,,,"Human",,,,"sample_type:cell culture","First closed genome of Campylobacter gracilis","2016-01-17T16:42:17Z","2016-01-17T16:42:17Z"
"83558.16","Chlamydia pneumoniae strain Wien3",,83558,"131567;2;1783257;204428;204429;51291;809;1113537;810;83558","cellular organisms;Bacteria;PVC group;Chlamydiae;Chlamydiia;Chlamydiales;Chlamydiaceae;Chlamydia/Chlamydophila group;Chlamydia;Chlamydia pneumoniae","Bacteria","Bacteria","Chlamydiae","Chlamydiia","Chlamydiales","Chlamydiaceae","Chlamydia","Chlamydia pneumoniae","Complete","Wien3",,,,,,,,,,,,,,,,,,,,"Good","2015-05-09T00:00:00Z",,,"PRJEB8246","SAMEA3212835","GCF_001007085.1",,"LN847257",,"Complete",,,,,,1,1228576,40.58,1,1228576,38,2,,1137,99.8,99.7,,100,,"infrarenal artery","isolated from the respiratory tract and shared more than 99% sequence identity",,,,"Austria","Europe","Austria:Vienna",,"Human, Homo sapiens","Human",,,,"Human",,,,"isolate:Wien3","Chlamydia pneumoniae (Cpn) are obligate intracellular bacteria that cause acute infections of the upper and lower respiratory tract and have been implicated in chronic inflammatory diseases. Although of significant clinical relevance, complete genome sequences of only four clinical Cpn strains have been obtained. All of them were isolated from the respiratory tract and shared more than 99% sequence identity. Here we investigate genetic differences on the whole-genome level that are related to Cpn tissue tropism and pathogenicity. We have sequenced the genomes of 18 clinical isolates from different anatomical sites (e.g. lung, blood, coronary arteries) of diseased patients, and one animal isolate. In total 1,363 SNP loci and 184 InDels have been identified in the genomes of all clinical Cpn isolates. These are distributed throughout the whole chlamydial genome and enriched in highly variable regions. The genomes show clear evidence of recombination in at least one potential region but no phage insertions. The tyrP gene was always encoded as single copy in all vascular isolates. Phylogenetic reconstruction revealed distinct evolutionary lineages containing primarily non-respiratory Cpn isolates. In one of these, clinical isolates from coronary arteries and blood monocytes were closely grouped together. They could be distinguished from all other isolates by characteristic nsSNPs in genes involved in RB to EB transition, inclusion membrane formation, bacterial stress response and metabolism. This study substantially expands the genomic data of Cpn and elucidates its evolutionary history. Cpn genetic differences related to tissue tropism not only indicate a specific role of the pathogen in the development of chronic disease, but also suggest the development of pathogen-oriented diagnostic strategies in the future.","2016-01-17T16:02:17.001Z","2016-01-17T16:02:17.001Z"
"84112.435","Eggerthella lenta APC055-539-5C",,84112,"131567;2;1783272;201174;84998;1643822;1643826;84111;84112","cellular organisms;Bacteria;Terrabacteria group;Actinobacteria;Coriobacteriia;Eggerthellales;Eggerthellaceae;Eggerthella;Eggerthella lenta","Bacteria",,"Actinobacteria","Coriobacteriia","Eggerthellales","Eggerthellaceae","Eggerthella","Eggerthella lenta","Complete","APC055-539-5C",,,,,,,,,,,,,,,,,,,,"Good","2022-01-06T00:00:00Z",,,"PRJNA787237","SAMN23789061","GCA_021378665.1",,"CP089333",,"Complete","Illumina; Oxford Nanopore","30.0x","Unicycler v. v0.4.8",,,1,3567447,64.069374,1,3567447,47,9,,3270,99.7,99.3,,,,"feaces",,"2020-12-08",2020,,"Ireland","Europe","Ireland",,"Homo sapiens","Human",,,,"Human",,,,,,"2022-02-02T15:19:40.537Z","2022-02-02T15:19:40.537Z"
"857417.11","Janibacter indicus strain TT2",,857417,"131567;2;1783272;201174;1760;85006;85021;53457;857417","cellular organisms;Bacteria;Terrabacteria group;Actinobacteria;Actinomycetia;Micrococcales;Intrasporangiaceae;Janibacter;Janibacter indicus","Bacteria","Bacteria","Actinobacteria","Actinomycetia","Micrococcales","Intrasporangiaceae","Janibacter","Janibacter indicus","Complete","TT2",,,,,,,,,,,,,,,,,"KCTC:49498",,,"Good","2020-10-13T00:00:00Z",,,"PRJNA665797","SAMN16268743","GCA_014883915.1",,"CP062789",,"Complete","PacBio RSII","169.0x","HGAP v. 3",,,1,3663756,71.02277,1,3663756,49,6,,3694,97.6,96.2,,,,"skin swab",,"2017-09-30",2017,,"South Korea","Asia","South Korea: Changwon",,"Human, Homo sapiens","Human",,,,"Human",,,,"sample_type:single cell","Genome characterization, Triton X-100 degrader","2020-11-30T12:59:45.073Z","2020-11-30T12:59:45.073Z"
"87883.732","Burkholderia multivorans 2010Ycf205III",,87883,"131567;2;1224;28216;80840;119060;32008;87882;87883","cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;Burkholderia cepacia complex;Burkholderia multivorans","Bacteria",,"Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Burkholderia","Burkholderia multivorans","Complete","2010Ycf205III",,,,"MLST.Burkholderia_cepacia_complex.644",,,,,,,,,,,,,,,,"Good","2022-05-17T00:00:00Z","35512733",,"PRJNA748922","SAMN20348573","GCA_023383485.1",,"JAKFAJ000000000",,"Complete","PacBio Sequel","290x","HGAP v. SMRT Link V9",,,4,6270126,67.176735,2,2310062,68,18,,6207,99.6,97.2,0.2,100,,"not collected",,"2010",2010,,"Germany","Europe","Germany",,"Homo sapiens","Human",,,"not collected","Human",,,,"collected_by:Institute of Medical Microbiology, University Muenster, Muenster, Germany",,"2022-05-27T10:19:56.924Z","2022-05-27T10:19:56.924Z"
"95486.299","Burkholderia cenocepacia strain VC7848",,95486,"131567;2;1224;28216;80840;119060;32008;87882;95486","cellular organisms;Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;Burkholderia cepacia complex;Burkholderia cenocepacia","Bacteria","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Burkholderia","Burkholderia cenocepacia","Complete","VC7848",,,,"MLST.Burkholderia_cepacia_complex.224",,,,,,,,,,,,"genotype:RAPD44",,,,"Good","2017-02-15T00:00:00Z",,,"PRJNA289138","SAMN05001925","GCF_001999785.1",,"CP019668",,"Complete","PacBio","64.8x","HGAP v. 2.0",,,1,7499459,66.92,1,7499459,68,10,,7394,99.3,95.2,,100,,"Sputum",,"1996-09-10",1996,,"Canada","North America","Canada: Vancouver",,"Human, Homo sapiens","Human",,,"Cystic Fibrosis","Human",,,"host_subject_id:Patient 9","collected_by:Canadian Burkholderia cepacia Complex Research and Referral Repository (CBCCRRR)","Cystic fibrosis (CF) is the most common fatal genetic disorder in children and young adults in Canada. The primary cause of CF-related deaths is chronic microbial infection in the lungs of affected patients. In particular, bacterial pathogens from the Burkholderia cepacia complex (Bcc) are a serious health concern for CF patients, because Bcc can establish persistent infections in the lungs and are highly resistant to antibiotics. Complicating the clinical picture is the fact that CF patients infected with the “same” Burkholderia strains, as identified by the lower-resolution genotyping methods, can have drastically different clinical outcomes. In this study, we sequenced over 200 clinical isolates of B. cenocepacia using Illumina paired-end and PacBio long-read sequencing. Our goal is to capture the genomic diversity and changes that are found in clinical B. cenocepacia isolates.","2017-03-20T08:12:54.803Z","2017-03-20T08:12:54.803Z"
